"code","country","year","htflowsunodc","mediafreedom","prostitutionlaw","prostitutionbrothel","englishspeaking","frenchspeaking","spanishspeaking","portuguesespeaking","germanspeaking","protestantpopulation","muslimpopulation","catholic2","britishlegal","socialistlegal","frenchlegal","germanlegal","scandinavianlegal","visaonothers","visaatborder2onothers","urbanization","trade_gdp","alq_m","literacy","alq_f","alq_agri","mort_5","democracy","reg_west_europe","reg_east_asia","reg_europe","reg_latam","reg_mideast","reg_sasia","reg_ssa","inc_low","inc_low_mid","pop_ln","gdp_pc_const_ppp_ln","stockmigrants1990_ln","tourism_in_ln","ruleWB_m","prosecution_m","protection_m","prevention_m","execrlc_right_m","id","_mi_id","_mi_miss","_st","_d","_t","_t0","_mi_m"
"HRV","Croatia",1995,3,56,0,0,0,0,0,0,0,0.699999988079071,1.16999995708466,76.5,0,1,0,0,0,131,131,54.9000015258789,74.6660461425781,18.73512840271,-79552.8984375,8.90166473388672,16.9437599182129,9.89999961853027,1,1,0,0,0,0,0,0,0,0,15.3564558029175,9.20261764526367,6.16415643692017,14.2109251022339,-0.204418420791626,4.5,3.83333325386047,4.83333349227905,0.833333313465118,83,83,NA,1,1,83,0,15
"HTI","Haiti",1995,2,51,0,0,0,1,0,0,0,22.8500003814697,0,82.5999984741211,0,0,1,0,0,4,4,32.5999984741211,37.8477249145508,-13.4598073959351,41660.96484375,-9.27584648132324,40.4382171630859,131.399993896484,0,0,0,0,1,0,0,0,1,0,15.8773889541626,7.00707387924194,2.94968843460083,11.8844890594482,-1.39802873134613,1.75,2.25,1.66666662693024,0,84,84,NA,1,1,84,0,15
"HUN","Hungary",1995,3,38,0,0,0,0,0,0,0,25.4400005340576,0,53.9000015258789,0,0,0,1,0,132,132,65.1999969482422,91.8513412475586,11.3106307983398,5937.36572265625,8.68736743927002,8,12.8000001907349,1,1,0,0,0,0,0,0,0,0,16.150463104248,9.30054950714111,5.85076475143433,13.9022607803345,0.782877504825592,4.83333349227905,2.83333325386047,3.66666674613953,0.666666686534882,85,85,NA,1,1,85,0,15
"IDN","Indonesia",1995,2,71,0,0,0,0,0,0,0,6.03999996185303,87.2099990844727,2.70000004768372,0,0,1,0,0,181,162,35.5999984741211,53.9585876464844,16.4774837493896,4920.86669921875,21.8506889343262,44,66.5999984741211,0,0,1,0,0,0,0,0,0,1,19.070405960083,7.94557571411133,6.14332675933838,15.279691696167,-0.722854197025299,4,2.83333325386047,3.33333325386047,0,86,86,NA,1,1,86,0,15
"IMY","Isle of Man",1995,NA,49.304126739502,NA,NA,0,0,0,0,0,0.820893168449402,14.9436054229736,77.9792098999023,0,0,0,0,0,119.445259094238,55.747486114502,51.7999992370605,165.567993164062,-5.37312412261963,-14242.7177734375,4.75544261932373,15.6939945220947,64.0869293212891,1,1,0,0,0,0,0,0,0,0,11.1838235855103,8.95952129364014,3.85779166221619,11.0360021591187,-0.228633120656013,0.932880699634552,0.884847700595856,1.71363949775696,0.379365742206573,87,87,NA,1,1,87,0,15
"IND","India",1995,4,49,1,0,1,0,0,0,0,1.0900000333786,11.9700002670288,1.29999995231628,1,0,0,0,0,189,189,26.6000003814697,23.131649017334,2.40000009536743,34616.9609375,1.70000004768372,39.8785667419434,107.400001525879,1,0,0,0,0,0,1,0,0,1,20.6530361175537,7.280837059021,8.92175102233887,14.568811416626,0.234424948692322,4.33333349227905,2.5,2.66666674613953,0,88,88,NA,1,1,88,0,15
"IRL","Ireland",1995,2,15,1,0,1,0,0,0,0,0,0,95.3000030517578,1,0,0,0,0,107,107,57.9000015258789,140.875961303711,11.9553070068359,-35721.80078125,12.0593690872192,11.6000003814697,7,1,1,0,0,0,0,0,0,0,0,15.0988998413086,9.97696304321289,5.42934560775757,15.3878698348999,1.66823470592499,4.19999980926514,3.20000004768372,4,0.16666667163372,89,89,NA,1,1,89,0,15
"IRN","Iran, Islamic Rep.",1995,3,83,0,0,0,0,0,0,0,0,99.5699996948242,0.100000001490116,0,0,1,0,0,188,188,60.2000007629395,34.8244743347168,14.581244468689,25916.208984375,22.2874946594238,28.6533241271973,60.4000015258789,0,0,0,0,0,1,0,0,0,0,17.8922672271729,8.82767200469971,8.36441516876221,13.1001176834106,-0.448601394891739,4.16666650772095,1.5,1.33333337306976,0,90,90,NA,1,1,90,0,15
"IRQ","Iraq",1995,2,100,0,0,0,0,0,0,0,-10.0906143188477,97.0299987792969,1.79999995231628,0,0,1,0,0,188.496246337891,144.863372802734,68.8000030517578,32.748161315918,-1.0339652299881,55162.02734375,9.97660732269287,29.9402160644531,48.2000007629395,0,0,0,0,0,1,0,0,0,1,16.8876247406006,8.36840629577637,4.42604351043701,11.0186290740967,-1.59634304046631,1.5,1.16666662693024,1.33333337306976,0,91,91,NA,1,1,91,0,15
"ISL","Iceland",1995,3,12,1,0,0,0,0,0,0,89.2900009155273,0,0.699999988079071,0,0,0,0,1,132,132,91.5999984741211,67.4403686523438,4.823401927948,65517.3203125,4.8994665145874,9.5,5.40000009536743,1,1,0,0,0,0,0,0,0,0,12.4987421035767,10.1143283843994,2.26176309585571,13.0419998168945,1.82918477058411,4.5,2,3,0.666666686534882,92,92,NA,1,1,92,0,15
"ISR","Israel",1995,5,30,1,0,0,0,0,0,0,0,14.8900003433228,1,1,0,0,0,0,123,123,90.9000015258789,65.3657379150391,5.56306838989258,-39107.6953125,8.5897970199585,2.90000009536743,8.80000019073486,1,1,0,0,0,0,0,0,0,0,15.5284070968628,9.93126773834229,7.3979902267456,14.6107625961304,1.02552306652069,4.83333349227905,2.66666674613953,3.33333325386047,0.5,93,93,NA,1,1,93,0,15
"ITA","Italy",1995,5,30,1,0,0,0,0,0,0,0,1.21000003814697,83.1999969482422,0,0,1,0,0,132,132,66.9000015258789,47.6727523803711,9.06282901763916,-18057.529296875,16.1012897491455,6.59999990463257,7.5,1,1,0,0,0,0,0,0,0,0,17.8558578491211,10.1373157501221,7.26417016983032,17.2511730194092,0.832766115665436,5,4.83333349227905,5,0.16666667163372,94,94,NA,1,1,94,0,15
"JAM","Jamaica",1995,1,18,0,0,1,0,0,0,0,38.9300003051758,0,9.60000038146973,1,0,0,0,0,106,80,50.5999984741211,111.30290222168,10.7999992370605,28359.123046875,22.4999980926514,23.2000007629395,32.5999984741211,1,0,0,0,1,0,0,0,0,0,14.7237691879272,8.84489727020264,3.03495287895203,13.9526605606079,-0.343678802251816,3.33333325386047,3.16666674613953,3,0,95,95,NA,1,1,95,0,15
"JOR","Jordan",1995,NA,48,0,0,0,0,0,0,0,5.27613687515259,96.5899963378906,1.70000004768372,0,0,1,0,0,182,61,78.1999969482422,124.585334777832,12.0760335922241,-38633.98046875,29.9443187713623,25.9673328399658,33.2000007629395,0,0,0,0,0,1,0,0,0,1,15.2494039535522,8.16245651245117,7.04429483413696,13.8878316879272,0.388181269168854,2.66666674613953,1.83333337306976,2.66666674613953,0,96,96,NA,1,1,96,0,15
"JPN","Japan",1995,5,20,0,0,0,0,0,0,0,39.912181854248,0,0.600000023841858,0,0,0,1,0,137,137,64.5999984741211,16.8635540008545,3.07614731788635,62004.91796875,3.25925922393799,5.69999980926514,5.80000019073486,1,1,0,0,0,0,0,0,0,0,18.6473293304443,10.2253198623657,6.98063373565674,15.0229768753052,1.46685802936554,4.33333349227905,2.83333325386047,3.66666674613953,0.833333313465118,97,97,NA,1,1,97,0,15
"KAZ","Kazakhstan",1995,3,61,1,0,0,0,0,0,0,2.15000009536743,47.0200004577637,3,0,0,1,0,0,175,175,55.9000015258789,82.5224075317383,8.32566165924072,-27463.548828125,12.3845319747925,30.285623550415,56.2999992370605,0,0,0,1,0,0,0,0,0,0,16.576509475708,8.4116907119751,8.19400787353516,13.0629711151123,-0.852272689342499,4.5,2.5,3.33333325386047,0,98,98,NA,1,1,98,0,15
"KEN","Kenya",1995,3,52,0,0,1,0,0,0,0,28.2099990844727,6,26.3999996185303,1,0,0,0,0,154,21,19,71.7457427978516,13.8862047195435,16461.7890625,26.2784061431885,35.1050834655762,112.300003051758,0,0,0,0,0,0,0,1,1,0,17.1294078826904,7.17890167236328,5.09375,13.705696105957,-1.11307239532471,3.5,2.5,3.16666674613953,0,99,99,NA,1,1,99,0,15
"KGZ","Kyrgyz Republic",1995,2,52,1,0,0,0,0,0,0,0,70,0,0,1,0,0,0,172,144,36.2999992370605,71.8261260986328,7.02787113189697,-7448.271484375,12.8784656524658,47.2000007629395,61.9000015258789,0,0,0,1,0,0,0,0,1,0,15.3393688201904,7.10993766784668,6.4347071647644,10.4912738800049,-0.674664914608002,4.33333349227905,2.66666674613953,2.83333325386047,0.666666686534882,100,100,NA,1,1,100,0,15
"KHM","Cambodia",1995,4,60,0,0,0,0,0,0,0,0,2.1800000667572,0.100000001490116,0,0,1,0,0,191,191,14.1999998092651,77.766731262207,-3.60429739952087,14399.2578125,-7.56669569015503,74.6530151367188,118.5,0,0,1,0,0,0,0,0,1,0,16.2474021911621,6.67939758300781,3.64805746078491,11.1400203704834,-1.08382630348206,3.66666674613953,3,3.16666674613953,0,101,101,NA,1,1,101,0,15
"KIR","Kiribati",1995,NA,24,1,0,1,0,0,0,0,38.0400009155273,0,49,0,0,0,0,0,168,168,36.4000015258789,83.5204925537109,6.67456197738647,45140.9296875,18.555980682373,29.5695858001709,74.8000030517578,1,0,1,0,0,0,0,0,0,1,11.254919052124,7.54841423034668,0.78845739364624,8.26873207092285,-0.68682849407196,2,1,1.66666662693024,0.767407536506653,102,102,NA,1,1,102,0,15
"KNA","St. Kitts and Nevis",1995,NA,41.3564186096191,NA,NA,0,0,0,0,0,17.9690818786621,-31.41530418396,52.9339332580566,0,0,1,0,0,93,92,33.7000007629395,125.709465026855,18.7477436065674,1404.37658691406,31.0642261505127,15.1175413131714,24.8999996185303,1,0,0,0,1,0,0,0,0,0,10.6213274002075,9.26051807403564,-1.36626040935516,11.2772035598755,-0.328691720962524,2.47088885307312,1.78050172328949,2.44407773017883,0.411940723657608,103,103,NA,1,1,103,0,15
"KOR","Korea, Rep.",1995,3,28,0,0,0,0,0,0,0,19.6700000762939,0,3.90000009536743,0,0,0,1,0,89,89,78.1999969482422,58.7493362426758,2.31604337692261,-1181.94262695312,1.68826532363892,12.3999996185303,7.5,1,1,0,0,0,0,0,0,0,0,17.6242370605469,9.66531372070312,6.34931373596191,15.1380662918091,0.735568940639496,5,4.83333349227905,4.66666650772095,1,104,104,NA,1,1,104,0,15
"KSV","Kosovo",1995,1,62.5254898071289,NA,NA,1,1,0,0,0,-20.6368350982666,51.29345703125,37.2470664978027,0,0,0,0,0,169.607208251953,151.221603393555,97.2003479003906,67.1655654907227,21.9669780731201,-75803.0078125,30.3651733398438,-9.29324626922607,20.7291870117188,0,0,0,1,0,0,0,0,0,1,16.2762393951416,10.2314777374268,9.59130764007568,15.5843000411987,0.1329136043787,4,2.33333325386047,2.83333325386047,0.0820040479302406,105,105,NA,1,1,105,0,15
"KWT","Kuwait",1995,3,48,0,0,0,0,0,0,0,0,85.3499984741211,2.09999990463257,0,0,1,0,0,187,154,98.0999984741211,94.3184585571289,10.7995452880859,78.3955001831055,25.4495601654053,2.09999990463257,14.6000003814697,0,1,0,0,0,0,0,0,0,0,14.4044075012207,10.5346813201904,7.36852884292603,11.1844215393066,0.821144819259644,2.16666674613953,1.5,2.33333325386047,0,106,106,NA,1,1,106,0,15
"LBN","Lebanon",1995,3,56,0,1,0,0,0,0,0,0,55.310001373291,36.2000007629395,0,0,1,0,0,185,100,84.8000030517578,73.135383605957,14.4430770874023,-13342.8349609375,30.0609340667725,7.99496555328369,34.7000007629395,0,0,0,0,0,1,0,0,0,0,15.0656251907349,9.0617094039917,6.26091909408569,13.0170030593872,-0.205062627792358,2.16666674613953,1.83333337306976,2.33333325386047,1,108,108,NA,1,1,108,0,15
"LBR","Liberia",1995,1,71,0,0,1,0,0,0,0,41.012336730957,13.9200000762939,1.89999997615814,1,0,0,0,0,176,176,50,34.180305480957,-6.51417827606201,15525.005859375,-3.36687922477722,65.3173599243164,253.300003051758,0,0,0,0,0,0,0,1,1,0,14.4806518554688,5.01600074768066,4.39197683334351,6.60839414596558,-2.07118678092957,3.33333325386047,2,2.5,0,109,109,NA,1,1,109,0,15
"LBY","Libya",1995,2,85,0,0,0,0,0,0,0,0,97.0599975585938,0.200000002980232,0,0,1,0,0,177,177,76,51.5917587280273,17.0374946594238,-21984.501953125,34.4599113464355,15.9047069549561,30,0,0,0,0,0,1,0,0,0,0,15.3912181854248,8.27154731750488,6.12577676773071,10.9331073760986,-0.962721526622772,1,1.5,2,0,110,110,NA,1,1,110,0,15
"LCA","St. Lucia",1995,NA,4.60481548309326,NA,NA,0,0,0,0,0,-4.87964963912964,-19.2502956390381,109.490592956543,0,1,0,0,0,130,130,29.6000003814697,136.855346679688,11.7323055267334,-18765.451171875,20.9672069549561,24.2000007629395,21.5,1,0,0,0,1,0,0,0,0,0,11.8874979019165,8.95709609985352,3.19944977760315,12.350172996521,-0.328691720962524,3.69295907020569,2.29278826713562,2.77790570259094,1,111,111,NA,1,1,111,0,15
"LIE","Liechtenstein",1995,NA,-10.9485549926758,NA,NA,0,0,0,0,0,30.3380393981934,-62.0939292907715,82.5565719604492,0,0,1,0,0,117,117,16.5,170.180847167969,21.6598052978516,-17545.671875,24.4713459014893,15.6445293426514,8,1,1,0,0,0,0,0,0,0,0,10.340160369873,8.85241985321045,2.50023365020752,10.9852924346924,1.52053356170654,5.02589893341064,3.7752468585968,4.75311136245728,0.299580842256546,112,112,NA,1,1,112,0,15
"LKA","Sri Lanka",1995,2,41,0,0,0,0,0,0,0,0,7.53000020980835,6.80000019073486,1,0,0,0,0,192,114,16.3999996185303,81.6350479125977,9.01738452911377,13821.419921875,18.7181644439697,37.2999992370605,25.1000003814697,1,0,0,0,0,0,1,0,0,1,16.710334777832,7.8174614906311,6.12861442565918,12.9066915512085,-0.107732340693474,4,2.16666674613953,3,0,113,113,NA,1,1,113,0,15
"LSO","Lesotho",1995,0,52,1,0,1,0,0,0,0,14.0200004577637,0,43.5,1,0,0,0,0,127,127,17,151.61164855957,9.19892978668213,2942.24658203125,19.4550266265869,49.3249664306641,100.099998474121,0,0,0,0,0,0,0,1,0,1,14.3611469268799,6.91767597198486,2.10413408279419,11.3736629486084,0.0905329063534737,1.79999995231628,2,2.59999990463257,0,114,114,NA,1,1,114,0,15
"LTU","Lithuania",1995,3,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,132,132,67.3000030517578,105.383590698242,4.56969785690308,-39473.546875,-3.4311146736145,26.8983840942383,15.8000001907349,1,0,0,1,0,0,0,0,0,0,15.1052942276001,8.90633296966553,5.85593128204346,13.3847274780273,0.420285403728485,5,4.33333349227905,4,0.16666667163372,115,115,NA,1,1,115,0,15
"LUX","Luxembourg",1995,2,10,1,0,0,1,0,1,0,0,0,93,0,0,1,0,0,132,132,82.9000015258789,191.577270507812,2.09087681770325,-3843.55590820312,4.38491106033325,3.79999995231628,5.80000019073486,1,1,0,0,0,0,0,0,0,0,12.9205532073975,10.7876195907593,4.73444271087646,13.5515451431274,1.81542479991913,4.83333349227905,3.66666674613953,4,0,116,116,NA,1,1,116,0,15
"LVA","Latvia",1995,3,29,1,0,0,0,0,0,0,14.6199998855591,0,18.2000007629395,0,0,1,0,0,132,132,68.8000030517578,87.5469970703125,11.840576171875,-41293.05859375,5.79710912704468,23.8108558654785,20,1,1,0,0,0,0,0,0,0,0,14.7377834320068,8.71721744537354,6.47079944610596,13.197470664978,0.203584864735603,4.83333349227905,3,3.16666674613953,0.5,117,117,NA,1,1,117,0,15
"MAC","Macao, China",1995,NA,41.319450378418,NA,NA,1,0,0,0,0,-34.1245079040527,-15.4751024246216,36.1522026062012,0,0,1,0,0,133,0,99.9000015258789,137.779693603516,4.05312442779541,-83470.0859375,2.97371983528137,0.200000002980232,-45.9253883361816,0,1,0,0,0,0,0,0,0,0,12.9282083511353,10.1130514144897,4.85253095626831,15.2510709762573,0.205764278769493,2.83333325386047,1.33333337306976,1.83333337306976,0.364370167255402,118,118,NA,1,1,118,0,15
"MAR","Morocco",1995,1,53,0,0,0,0,0,0,0,0,99.8300018310547,0.200000002980232,0,0,1,0,0,134,134,51.7000007629395,61.4435501098633,18.7299022674561,-11351.3447265625,32.1952133178711,35.2095489501953,68.0999984741211,0,0,0,0,0,1,0,0,0,1,17.1095161437988,7.8573808670044,4.05352258682251,14.7717905044556,0.193127498030663,4.33333349227905,1.83333337306976,3.33333325386047,0,119,119,NA,1,1,119,0,15
"MCO","Monaco",1995,NA,27.990779876709,NA,NA,1,0,0,0,0,-3.28449368476868,9.4808406829834,65.232795715332,0,0,1,0,0,132,132,100,150.393218994141,12.7809801101685,-37991.01953125,28.5434226989746,-20.6803283691406,6.19999980926514,1,1,0,0,0,0,0,0,0,0,10.3292455673218,10.8488082885742,2.85500931739807,12.358793258667,0.350594073534012,0.83312451839447,0.993716418743134,1.99606108665466,0.473071485757828,120,120,NA,1,1,120,0,15
"MDA","Moldova",1995,1,47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,180,149,46.2999992370605,107.303764343262,5.24254465103149,-18751.310546875,-4.75950956344604,41.7795715332031,29.8999996185303,1,0,0,1,0,0,0,0,0,1,15.2830972671509,7.52400398254395,6.36043834686279,10.3734912872314,-0.269179224967957,5,2.16666674613953,2.83333325386047,0,121,121,NA,1,1,121,0,15
"MDG","Madagascar",1995,0,32,1,0,1,1,0,0,0,24.3999996185303,8.6899995803833,26,0,0,1,0,0,192,0,25.7999992370605,55.8459396362305,9.0840368270874,13148.7421875,20.489387512207,70.0929794311523,135.300003051758,1,0,0,0,0,0,0,1,1,0,16.3897533416748,6.77609586715698,3.83081293106079,11.2252435684204,-0.686186909675598,2.5,2.66666674613953,4.16666650772095,0,122,122,NA,1,1,122,0,15
"MDV","Maldives",1995,1,52.435977935791,NA,NA,0,0,1,0,0,24.8500823974609,-5.64856863021851,41.7072868347168,0,0,1,0,0,3,3,25.6000003814697,169.855834960938,0.589583992958069,96.3264923095703,1.31361985206604,22.2000007629395,79.9000015258789,0,0,0,0,0,0,1,0,0,1,12.4205389022827,7.8499960899353,0.172078818082809,12.660327911377,0.396314740180969,1.5,1,2,0,123,123,NA,1,1,123,0,15
"MEX","Mexico",1995,3,54,1,0,0,0,1,0,0,3.8199999332428,0,94.6999969482422,0,0,1,0,0,139,139,73.4000015258789,58.065803527832,6.03856325149536,-21805.94921875,8.60935306549072,23.7999992370605,37.0999984741211,0,0,0,0,1,0,0,0,0,0,18.3279628753662,9.2071647644043,6.55265045166016,16.823221206665,-0.506066501140594,3.16666674613953,2.66666674613953,3.66666674613953,0,124,124,NA,1,1,124,0,15
"MHL","Marshall Islands",1995,NA,40.0699195861816,NA,NA,0,0,1,0,0,5.29644870758057,-16.5990962982178,12.0675897598267,1,0,1,0,0,179,162,66.6999969482422,93.9349822998047,-3.03077912330627,-89367.9375,-15.2879199981689,43.1954460144043,40.9000015258789,1,0,1,0,0,0,0,0,0,1,10.8395805358887,8.48285484313965,5.91737222671509,8.69951438903809,-0.328691720962524,3.46775650978088,2.11013197898865,3.87901473045349,0.385963678359985,125,125,NA,1,1,125,0,15
"MKD","Macedonia, FYR",1995,3,36,0,0,0,0,0,0,0,0,29.8999996185303,0.5,0,0,1,0,0,148,148,60.2999992370605,75.7793121337891,10.4443492889404,-29058.38671875,9.2124080657959,23.4361476898193,26,1,0,0,1,0,0,0,0,0,0,14.4902324676514,8.76274585723877,4.55492877960205,11.8981876373291,-0.500082969665527,4.66666650772095,3.5,3.66666674613953,0,126,126,NA,1,1,126,0,15
"MLI","Mali",1995,2,52,1,1,0,1,0,0,0,54.4997749328613,89.9899978637695,0.699999988079071,0,0,1,0,0,172,172,25.5,57.3499145507812,17.1603984832764,59512.640625,38.1219520568848,42.3751411437988,233.399993896484,1,0,0,0,0,0,0,1,1,0,16.0719432830811,6.54740810394287,5.1077618598938,10.6454248428345,-0.512539505958557,2,3,3.16666674613953,0,127,127,NA,1,1,127,0,15
"MLT","Malta",1995,0,24,0,0,1,0,0,0,0,0,0,97.3000030517578,1,0,0,0,0,132,132,90.9000015258789,179.736923217773,4.41403245925903,87.8686981201172,7.71906566619873,13.977352142334,9.80000019073486,1,1,0,0,0,0,0,0,0,0,12.8426494598389,9.7271900177002,1.75785791873932,13.9252614974976,1.25874423980713,4,3,2.5,1,128,128,NA,1,1,128,0,15
"MMR","Myanmar",1995,3,99,0,0,0,0,0,0,0,0,66.5773010253906,14.3585758209229,1,0,0,0,0,192,192,26.1000003814697,2.53584671020508,9.48434257507324,7675.833984375,10.6197786331177,51.6406898498535,96.1999969482422,0,0,1,0,0,0,0,0,1,0,17.5965976715088,7.22646141052246,4.89410161972046,11.6699295043945,-1.34068965911865,3.16666674613953,2,2.83333325386047,0,129,129,NA,1,1,129,0,15
"MNE","Montenegro",1995,NA,42.1675300598145,NA,NA,0,0,0,0,0,-7.14075136184692,64.5682067871094,35.3796577453613,0,0,1,0,0,129.143249511719,91.1355667114258,53.4000015258789,107.067207336426,1.72166299819946,-5164.3544921875,8.70340633392334,18.8095874786377,14.6000003814697,1,0,0,1,0,0,0,0,0,0,13.3434791564941,9.01255035400391,3.60846257209778,11.8356227874756,0.128868952393532,4,3.33333325386047,3.5,0.360885947942734,130,130,NA,1,1,130,0,15
"MNG","Mongolia",1995,NA,41,0,0,0,0,0,0,0,0,4.17000007629395,0,0,1,0,0,0,174,174,56.7999992370605,97.2040786743164,15.4758644104004,-19397.81640625,20.9256706237793,46.0999984741211,82.3000030517578,1,0,1,0,0,0,0,0,0,1,14.6352167129517,7.53642559051514,1.90210747718811,11.5898866653442,-0.0423496812582016,4.33333349227905,2.16666674613953,2.5,0,131,131,NA,1,1,131,0,15
"MNP","Northern Mariana Islands",1995,NA,29.1491718292236,NA,NA,1,0,0,0,0,16.2615375518799,58.6675758361816,-50.5672416687012,0,0,0,0,0,157,157,89.5999984741211,193.956283569336,13.4862632751465,-39630.74609375,10.9988126754761,1.20000004768372,-134.035232543945,0,1,0,0,0,0,0,0,0,0,10.9631681442261,11.4282035827637,6.12233543395996,13.4135389328003,1.816082239151,3.61348819732666,2.69396781921387,2.87841415405273,0.401691347360611,132,132,NA,1,1,132,0,15
"MOZ","Mozambique",1995,0,54,0,0,0,0,0,0,0,9.15999984741211,28.2199993133545,31.3999996185303,0,0,1,0,0,190,0,26.2000007629395,56.6452140808105,0.605253636837006,26385.859375,8.6427755355835,75.8456802368164,207.100006103516,0,0,0,0,0,0,0,1,1,0,16.5846843719482,5.99889516830444,4.80320119857788,11.2812118530273,-0.912331521511078,3.16666674613953,3,2.5,0,133,133,NA,1,1,133,0,15
"MRT","Mauritania",1995,NA,77,0,0,0,0,0,0,0,0,99.25,0.300000011920929,0,0,1,0,0,169,169,39.7999992370605,82.0031890869141,15.2145366668701,9946.08984375,24.7027473449707,25.0001392364502,125.5,0,0,0,0,0,0,0,1,1,0,14.6350917816162,7.37286567687988,1.75785791873932,11.2883577346802,-0.382123082876205,3,2.33333325386047,2.33333325386047,0,134,134,NA,1,1,134,0,15
"MUS","Mauritius",1995,NA,30,0,0,0,0,0,0,0,0,16.1000003814697,31.2000007629395,1,0,0,0,0,118,88,43.2999992370605,119.739486694336,13.8527936935425,-23447.06640625,19.016149520874,14.5,21.2000007629395,1,0,0,0,0,0,0,1,0,0,13.9310302734375,8.89691638946533,2.16332292556763,12.9527606964111,0.81856507062912,4,2.83333325386047,4.16666650772095,0,135,135,NA,1,1,135,0,15
"MWI","Malawi",1995,1,43,1,0,0,0,0,0,0,20.5,20.0200004577637,27.6000003814697,1,0,0,0,0,123,123,13.3000001907349,78.456901550293,-10.0482311248779,-31497.205078125,-13.2635889053345,78.4831085205078,194.699996948242,1,0,0,0,0,0,0,1,1,0,16.132396697998,6.41308641433716,7.05349922180176,12.1652507781982,-0.560746729373932,4.16666650772095,3.33333325386047,4.16666650772095,0.16666667163372,136,136,NA,1,1,136,0,15
"MYS","Malaysia",1995,3,64,1,0,0,0,0,0,0,5.99013090133667,52.8800010681152,2.79999995231628,1,0,0,0,0,28,23,55.7000007629395,192.114074707031,2.79999995231628,-46255.58984375,3.79999995231628,20,13.3999996185303,0,0,1,0,0,0,0,0,0,0,16.8405075073242,9.12535858154297,6.92185544967651,15.8262720108032,0.474407732486725,3.33333325386047,1.66666662693024,2.83333325386047,0,137,137,NA,1,1,137,0,15
"MYT","Mayotte",1995,NA,75.4384460449219,NA,NA,1,0,0,0,0,-6.06646013259888,89.9155960083008,22.0966701507568,0,0,1,0,0,150.156402587891,96.0661544799805,32.4590606689453,-11.0804595947266,19.0147094726562,45778.49609375,45.3414421081543,26.3399639129639,182.95735168457,0,0,0,0,0,0,0,1,0,0,14.8405303955078,7.92665863037109,0.755775809288025,10.8860473632812,-1.7700777053833,1.22983419895172,0.0571683533489704,1.28430044651031,-0.587995648384094,138,138,NA,1,1,138,0,15
"NAM","Namibia",1995,NA,23,0,0,1,0,0,0,0,51.3800010681152,0,19.1000003814697,1,0,0,0,0,141,141,29.7999992370605,105.155044555664,12.9695825576782,35152.4296875,26.097146987915,12.8217697143555,69.9000015258789,0,0,0,0,0,0,0,1,0,0,14.2980642318726,8.39389038085938,4.71939134597778,12.513557434082,0.290766835212708,2,2,3,0,139,139,NA,1,1,139,0,15
"NCL","New Caledonia",1995,NA,-5.15589094161987,NA,NA,0,0,0,0,0,58.3840675354004,-51.4008178710938,70.4379425048828,0,1,0,0,0,96.8055114746094,42.137565612793,60.2999992370605,41.9516220092773,2.27357888221741,-3995.58959960938,-3.70755982398987,5.86159086227417,-1.52067637443542,0,1,0,0,0,0,0,0,0,0,12.1704454421997,9.52477741241455,5.29827451705933,11.3621025085449,1.46295368671417,5.25871133804321,3.52567100524902,4.8911566734314,0.452779114246368,140,140,NA,1,1,140,0,15
"NER","Niger",1995,2,61,0,0,0,1,0,0,0,0,88.6900024414062,0.200000002980232,0,0,1,0,0,168,167,15.8000001907349,41.4661293029785,4.63415336608887,-4069.13891601562,21.92724609375,69.7196273803711,273.799987792969,1,0,0,0,0,0,0,1,1,0,16.0457210540771,6.41258764266968,4.91044664382935,10.4631032943726,-0.720877528190613,2.33333325386047,2.66666674613953,3.33333325386047,0,141,141,NA,1,1,141,0,15
"NGA","Nigeria",1995,3,69,0,0,1,0,0,0,0,14.9200000762939,42.9799995422363,12.1000003814697,1,0,0,0,0,174,174,38.9000015258789,86.47216796875,6.74954652786255,12811.6220703125,17.7511138916016,43.7917594909668,211,0,0,0,0,0,0,0,1,0,1,18.5200672149658,7.25481986999512,6.10345315933228,13.3939161300659,-1.30215167999268,5,3.33333325386047,4,0,142,142,NA,1,1,142,0,15
"NIC","Nicaragua",1995,0,53,1,0,0,0,1,0,0,16.6299991607666,0,94.6999969482422,0,0,1,0,0,150,38,53.5,53.7922439575195,15.899995803833,-17973.380859375,19.3000011444092,40.5,55.2000007629395,1,0,0,0,1,0,0,0,0,1,15.3544073104858,7.50768232345581,3.7086820602417,12.5461101531982,-0.720048904418945,4,2,3.16666674613953,0,143,143,NA,1,1,143,0,15
"NLD","Netherlands",1995,5,18,1,0,0,0,0,0,0,22.9599990844727,4.34000015258789,42.5999984741211,0,0,1,0,0,132,132,72.8000030517578,113.049163818359,6.0910153388977,2928.2392578125,8.67549705505371,3.70000004768372,6.90000009536743,1,1,0,0,0,0,0,0,0,0,16.5537662506104,10.2563371658325,7.08305215835571,15.6986331939697,1.79558515548706,5,5,4.83333349227905,0.833333313465118,144,144,NA,1,1,144,0,15
